Date,TA_AVG,HM_AVG,WS_AVG,TD_AVG,SS_DAY
2006-01-19,1.368720436,66.69903667,1.607572571,-4.382049146,3.708347121
2006-01-20,1.502219587,63.58511717,0.860125688,-5.089189887,5.421377269
2006-01-21,-0.599492431,63.20728482,1.252444742,-7.750498558,6.943346647
2006-01-22,-3.07360262,52.94014823,2.779553339,-12.6534795,8.621322817
2006-01-23,-4.674526716,56.37596302,2.051965937,-13.62897632,8.909726625
2006-01-24,-4.406964631,58.61555197,1.436921166,-13.04905572,8.896936278
2006-01-25,-2.703444446,56.78645021,1.284267678,-11.42278519,7.511017017
2006-01-26,0.226411807,62.05644188,1.708582611,-6.615446871,6.930690094
2006-01-27,0.296518875,61.32975558,2.121286049,-6.75558245,5.300222208
2006-01-28,-0.852700462,60.72623973,0.809909773,-8.761613656,7.723217018
2006-01-29,2.827444189,59.66147141,0.705465492,-5.226838539,7.601038894
2006-01-30,6.438695461,67.60405977,0.94077281,0.935958976,3.418715647
2006-01-31,3.509734539,83.28507336,0.933768244,1.179486391,2.363766346
2006-02-01,0.713963125,75.81669001,1.992811319,-3.085522357,1.829690348
2006-02-02,-1.316173392,60.04946403,2.305910784,-9.029569926,7.417399656
2006-02-03,-8.934641233,50.36581144,3.777643835,-18.9198075,9.136414563
2006-02-04,-8.95490378,56.41778176,2.619822713,-17.86165175,8.988108151
2006-02-05,-5.280768959,51.00522708,1.200542407,-15.64887257,6.044368823
2006-02-06,-1.220570699,72.71493832,0.84216454,-5.76487821,3.229465414
2006-02-07,-0.627586436,78.85120994,2.934174476,-3.905611961,1.127115546
2006-02-08,-6.342099006,61.4891195,4.128082835,-13.48248001,7.251693678
2006-02-09,-6.838845623,63.74697087,1.985586836,-13.97042313,9.360852209
2006-02-10,-0.157229811,68.25927311,1.928179949,-5.256355945,0.655594497
2006-02-11,1.335063734,59.70467149,1.605490124,-5.919305028,3.354662665
2006-02-12,-2.163727684,48.29453362,2.115328291,-12.68668995,9.493167411
2006-02-13,2.140472047,52.61264502,1.205109401,-8.341904687,9.570467291
2006-02-14,6.151705636,83.10413639,1.451064183,3.765060731,5.01819907
2006-02-15,2.523995611,84.68134091,1.029816228,0.432474595,4.30242366
2006-02-16,2.044369699,64.85545541,2.208862964,-4.544382285,3.58664825
2006-02-17,-4.579488771,42.30623616,3.322516006,-16.7472977,9.819611765
2006-02-18,-2.04878425,61.1539801,1.366453875,-9.198941144,7.123965004
2006-02-19,1.07236659,60.07405485,0.951261758,-6.759312258,6.715166608
2006-02-20,3.389256297,56.10053509,1.025681065,-5.365528903,8.972066801
2006-02-21,3.748026059,57.27385041,0.937252625,-5.303077184,8.759729661
2006-02-22,2.016106007,65.82331755,1.923404299,-3.801847316,2.828961457
2006-02-23,0.871589839,50.67040984,1.654720542,-9.975834703,9.056950424
2006-02-24,3.2416253,43.15343973,1.061750707,-9.875612495,9.863030894
2006-02-25,4.018392979,62.15294563,1.024843002,-3.147681227,3.424538196
2006-02-26,2.343445603,55.2877013,2.87779118,-6.510700951,7.30861938
2006-02-27,-0.694742289,47.61612184,1.451851139,-11.58438951,7.612948863
2006-02-28,1.809271128,67.66869784,1.148874416,-3.536119872,5.099542
2006-03-01,0.320216538,67.3019855,2.270035461,-5.225076381,4.759434094
2006-03-02,-0.656072336,54.48618879,3.442606575,-9.164015426,6.177691775
2006-03-03,-0.417514891,55.56593926,2.04317458,-8.93995938,9.757428262
2006-03-04,3.006466292,51.1794966,1.152491716,-7.797191032,9.105663067
2006-03-05,9.203758662,59.39009234,1.891319219,1.686210695,4.559040447
2006-03-06,8.313211006,60.74308458,1.375500953,0.265749607,7.17716512
2006-03-07,6.472509713,65.48594521,1.987148252,0.180694007,5.971974785
2006-03-08,6.80818755,51.16786618,1.326899851,-4.648798588,8.668891537
2006-03-09,6.543902066,60.14899467,1.110366235,-0.809061505,4.826747848
2006-03-10,8.679112269,62.14339484,1.578198378,0.801478639,8.907202142
2006-03-11,7.692320019,67.57557291,1.932401146,2.141165581,7.070228946
2006-03-12,-2.731106621,41.25576963,4.51924037,-14.81000927,7.909466861
2006-03-13,-3.360948447,61.44342466,2.935849725,-10.35571537,5.154502646
2006-03-14,-0.077442127,51.03934678,3.367525316,-9.547359974,10.04477506
2006-03-15,4.475530683,47.97151762,1.577115766,-6.874972884,8.64954983
2006-03-16,3.237745857,75.21426644,1.612311543,-0.649798512,6.530065339
2006-03-17,7.356665939,59.66830628,1.246400074,-1.368288606,8.853069049
2006-03-18,7.120784543,65.98120342,1.898338212,1.181223041,3.91088454
2006-03-19,2.876318605,38.76506407,2.928265983,-10.60871888,10.6397516
2006-03-20,3.840985689,45.24095199,1.028094005,-8.63768349,7.901794706
2006-03-21,8.600948728,42.18556413,1.045943612,-4.890366798,9.312591895
2006-03-22,9.262024987,49.38682752,1.52342664,-1.827267113,6.978179819
2006-03-23,6.044348323,44.62553556,3.5972556,-6.611476736,9.61016866
2006-03-24,3.52615292,45.69108777,1.329165447,-9.044281824,10.48449085
2006-03-25,8.818950778,38.4083568,2.499223249,-6.367586717,9.38312472
2006-03-26,8.880291996,33.79958814,2.358575443,-8.466127603,9.906166504
2006-03-27,6.980860001,35.12829079,1.486889365,-8.612290166,9.969740771
2006-03-28,1.338918635,55.75229177,3.703767901,-6.751002871,3.58684019
2006-03-29,3.916807896,44.40699392,3.052739432,-7.908542676,10.35966923
2006-03-30,3.909767526,43.54511293,3.462710606,-8.157934955,10.74373942
2006-03-31,6.292111273,41.52685674,1.080647122,-7.899448713,10.56713025
2006-04-01,9.051542987,68.77584428,1.416026047,3.639428931,6.27393865
2006-04-02,7.166001634,74.43829477,2.898820184,3.064189245,1.980747045
2006-04-03,10.0118337,60.40562647,1.633412152,1.915619814,8.539776231
2006-04-04,8.55175499,79.81126499,1.014612941,5.45199945,8.55470273
2006-04-05,10.7915577,59.75559951,2.024792772,2.56362819,8.569629229
2006-04-06,8.172744057,63.00670125,1.198953191,1.355199347,5.408154742
2006-04-07,11.56648044,57.51231515,2.658733959,3.033063099,7.363908982
2006-04-08,10.34208273,42.68589656,2.110157489,-2.793525793,8.268838051
2006-04-09,12.75830309,53.01807357,2.401858397,3.181399241,5.764824813
2006-04-10,11.95804421,81.24815536,2.290890645,9.053340949,6.063440379
2006-04-11,11.93886753,79.8563094,1.633976024,8.732646572,6.362055945
2006-04-12,14.19106359,67.9079225,1.839690198,8.119657773,9.241781974
2006-04-13,8.797868288,72.16016977,1.606375161,4.268051094,6.333923126
2006-04-14,9.240295937,47.14773172,1.952800833,-2.907409923,10.30174686
2006-04-15,7.392665816,50.4217872,1.080032143,-2.787133914,4.174448508
2006-04-16,6.20538368,40.22413609,3.462969493,-7.542117566,11.34739578
2006-04-17,10.461152,41.61575564,2.16934562,-3.755990525,7.373110354
2006-04-18,15.77868228,38.85929512,2.211988964,1.232534154,7.406066133
2006-04-19,10.60833586,69.34260226,3.595703064,5.364459303,0.584796713
2006-04-20,5.330263451,64.7400243,5.213520034,-0.618021584,2.420078865
2006-04-21,9.878385749,52.67674155,2.834975859,0.389658397,11.50171105
2006-04-22,10.65977382,54.55492321,1.168460583,1.12893585,6.240025003
2006-04-23,9.239964478,58.65457283,2.478334553,1.204848223,8.047446883
2006-04-24,9.123542404,47.48657346,3.016054811,-2.399099571,10.53109642
2006-04-25,10.95580738,40.04535615,2.127651004,-3.69673686,10.82588981
2006-04-26,10.09986708,65.68680859,0.995580351,3.884302067,6.998772672
2006-04-27,10.80497745,67.48943223,1.601934136,4.673999523,6.273951762
2006-04-28,12.09368941,53.62058915,1.542423427,1.135488087,9.926787433
2006-04-29,10.93201031,69.04832223,1.048097665,5.447825227,3.575909744
2006-04-30,17.66821374,57.96900371,2.701463247,8.988316898,8.721973599
2006-05-01,19.42870898,55.99121234,1.121776024,10.01235429,7.506913614
2006-05-02,15.49267611,42.24947013,2.735148802,2.079867115,11.4393342
2006-05-03,14.09481899,53.16373542,1.370934925,3.945167826,11.57640042
2006-05-04,17.53282277,51.27772607,1.340463693,5.757763854,9.75827662
2006-05-05,19.11002228,59.91391272,2.29542975,10.95857219,5.860247614
2006-05-06,17.04138875,84.13300918,1.872102604,14.56472848,3.831871892
2006-05-07,18.36853315,74.66143587,1.326331847,13.76669517,3.114660004
2006-05-08,15.78748068,70.15799935,1.739751599,10.25112558,8.273571653
2006-05-09,17.42451022,68.03430722,1.726493619,11.24521383,8.566041309
2006-05-10,16.21508154,83.40228593,1.26221834,13.61465991,2.245808275
2006-05-11,16.24292783,66.83512724,1.645217091,9.848217122,7.735177746
2006-05-12,13.17488791,54.62992988,1.280499777,3.243355437,1.835175366
2006-05-13,13.29570729,57.62109682,2.020546066,4.635750319,8.668705132
2006-05-14,14.43226919,55.74727359,1.987493173,5.021999197,11.75341581
2006-05-15,15.51046757,52.90784703,1.055102232,4.593092638,9.66402572
2006-05-16,16.8804784,53.39501895,0.978198378,6.280891671,10.61321523
2006-05-17,17.2710967,54.36532024,0.794361565,7.197496894,5.998374194
2006-05-18,17.10412821,60.39116492,0.885091403,9.090938584,3.950275562
2006-05-19,14.2565953,82.73749709,1.369096938,11.58479671,2.833376219
2006-05-20,17.39006885,68.65248205,1.236637647,11.16795398,10.18440394
2006-05-21,20.91530462,62.73374988,1.281877079,12.96319179,10.61496903
2006-05-22,19.65802371,72.71897271,2.431931222,14.57527787,1.982215051
2006-05-23,16.47374389,71.28719779,2.031761535,11.18836713,8.038210145
2006-05-24,17.23308175,65.12368325,1.543825362,10.14838127,9.22058187
2006-05-25,16.37271943,61.75653197,1.387849264,8.816559214,5.135993992
2006-05-26,17.69651984,62.47082778,2.131355303,10.49163951,5.811862737
2006-05-27,16.51779014,75.66974246,2.510636294,12.27161034,3.642640138
2006-05-28,16.42714862,73.47715201,1.541991597,11.64653308,4.62059551
2006-05-29,16.89047421,70.30616097,1.30775572,11.31796027,8.307039493
2006-05-30,18.7814025,60.81097163,1.379417165,10.43987344,11.99505228
2006-05-31,19.44000028,58.93830754,0.86602301,10.28308478,11.73579958
2006-06-01,20.87853309,62.46044563,0.855681407,12.75008907,9.918949902
2006-06-02,22.11382695,56.82350477,1.496774505,12.36997415,10.93188337
2006-06-03,19.80299308,57.67466422,1.522861892,10.72124708,10.3915782
2006-06-04,19.38766708,68.89669552,0.930136517,13.25868382,6.20853256
2006-06-05,20.51717419,66.6118477,1.287184055,13.6644798,10.32801739
2006-06-06,21.6585406,62.24221584,1.125077257,13.30473809,9.793217641
2006-06-07,21.8028592,63.45068726,0.85403079,14.16780892,7.32330076
2006-06-08,19.10242833,70.02585438,1.542779518,13.43492572,3.296135073
2006-06-09,19.92654569,60.18082168,1.243038405,11.16019642,10.69259941
2006-06-10,19.64472667,59.54983092,2.226307214,10.48333162,6.403206846
2006-06-11,18.45064775,67.03456734,1.907644178,11.98149548,10.23357163
2006-06-12,19.6384868,65.07668685,0.97884916,12.18521324,10.87269946
2006-06-13,21.19441689,59.27163428,1.096047985,11.9156989,11.54663345
2006-06-14,17.56817706,79.71141586,1.645018639,14.09544418,9.633244884
2006-06-15,19.12005802,71.53495749,2.046547419,13.79357373,7.719856314
2006-06-16,20.36568231,61.66882664,1.061467187,11.60826154,11.08982017
2006-06-17,21.38550186,61.04962619,1.353268467,12.76193394,11.69843955
2006-06-18,20.86229504,68.04200815,1.444368734,14.4482195,10.28621483
2006-06-19,21.41686833,63.7021348,0.955066428,13.33203081,9.447258637
2006-06-20,22.67191013,63.3646232,1.129644251,14.69939532,8.273526881
2006-06-21,21.95405726,77.8106379,1.216569419,17.91099238,2.591963488
2006-06-22,21.17256091,84.17831513,0.645339804,18.41741778,1.057773272
2006-06-23,22.53832503,75.86258104,1.055102232,17.91559844,5.208133366
2006-06-24,22.87104743,70.28359712,1.351926967,16.9319234,6.454961138
2006-06-25,19.49532243,79.08376178,1.53262432,15.9372996,3.240285585
2006-06-26,20.49037471,81.13867419,1.118403184,17.22596142,1.986261249
2006-06-27,22.13237053,76.53640816,1.219438822,17.78337947,6.922820016
2006-06-28,24.33255368,72.82320463,1.042423427,18.78433937,9.026799569
2006-06-29,24.13803034,74.6758246,1.637029541,19.09163863,6.721010533
2006-06-30,24.68759548,74.35151997,1.776274447,19.80409848,1.726925538
2006-07-01,21.7168795,86.32704458,1.229507111,19.44243372,1.864911683
2006-07-02,21.73622121,83.85500381,1.145475978,18.9430487,2.650579931
2006-07-03,23.37930659,75.26328716,0.911398617,18.56150211,7.587662949
2006-07-04,20.98069832,85.39583503,1.493131608,18.5980905,3.704524102
2006-07-05,21.17610669,80.42108198,1.120053801,17.69677037,2.576224306
2006-07-06,18.65613558,83.87150197,1.360456182,16.06349527,0.951434112
2006-07-07,20.48538706,83.56926206,0.715695553,17.71378605,1.627579275
2006-07-08,22.21600564,82.07719671,1.221937796,19.0533903,3.689655842
2006-07-09,21.98339152,85.76090299,1.058475071,19.52445815,0.808220022
2006-07-10,22.01522889,83.77858475,3.310190036,19.23891354,0.949370413
2006-07-11,22.92660613,84.03131556,1.284461997,20.13319936,1.090520805
2006-07-12,25.55399595,83.34847314,1.128324128,22.42198389,3.873770456
2006-07-13,26.54166207,78.13852853,1.086616051,22.34754321,4.275251484
2006-07-14,26.22564623,80.24211337,1.008676559,22.34692823,6.97483671
2006-07-15,25.94227705,81.77141165,1.433494929,22.51432855,4.017350481
2006-07-16,23.34769002,83.38925228,1.471718624,20.38061836,1.160369209
2006-07-17,19.00424345,89.04854816,1.195601727,17.33630997,1.074467131
2006-07-18,19.96099304,89.42799092,1.008788101,18.29823036,1.050610976
2006-07-19,19.11936405,86.88748052,1.346105384,17.0405711,1.026754822
2006-07-20,18.64583304,86.0705192,1.33913662,16.42943137,1.089762962
2006-07-21,21.34312628,82.95740841,0.726307214,18.30466323,3.964166544
2006-07-22,21.98690476,77.3484478,1.197845947,17.76792751,4.732068541
2006-07-23,20.18890029,77.92746471,0.661812108,16.13699286,3.52750305
2006-07-24,20.97701962,79.76654424,0.516274729,17.28996664,2.639169257
2006-07-25,23.08719945,75.62675683,0.771844594,18.31810762,6.449093457
2006-07-26,20.70194627,89.38920617,1.183872617,19.03067576,3.643087857
2006-07-27,24.16553171,78.64331897,1.668051094,20.15146963,4.757263412
2006-07-28,25.09229539,77.54744586,1.858460644,20.86864382,3.318332543
2006-07-29,24.46492694,84.79459663,1.098938764,21.79509838,0.943461881
2006-07-30,26.3621119,76.03016206,0.936943508,21.59517324,7.806315602
2006-07-31,25.74088857,75.21319686,1.23739997,20.75771187,11.26520025
2006-08-01,26.06123803,72.38756515,0.970305519,20.16626668,11.00381901
2006-08-02,26.49413241,73.91298126,0.876091299,21.08450115,11.04621367
2006-08-03,26.88872735,73.90061279,0.757367827,21.42557982,9.608631089
2006-08-04,26.81621755,74.40429309,0.761319842,21.43963918,8.831839654
2006-08-05,25.92784955,75.77231173,1.030715692,20.88980399,8.792974934
2006-08-06,25.3005425,76.93921211,1.083984159,20.67877254,8.670283267
2006-08-07,25.92969774,75.61688523,0.80409936,20.88739193,8.930301545
2006-08-08,26.76788563,73.64892712,0.659054247,21.21707198,9.253189911
2006-08-09,27.10335146,75.63578728,0.679280991,22.11436435,9.150783043
2006-08-10,27.11235157,75.18368508,0.791456359,21.99108505,8.026148698
2006-08-11,25.80266162,75.97225709,0.987504344,21.05304538,6.314757119
2006-08-12,26.33921332,75.34491336,0.851582047,21.39756155,7.984612688
2006-08-13,26.81718862,74.838275,0.974861342,21.69195892,8.908470193
2006-08-14,27.23009051,74.27577921,0.741093098,21.89624143,9.288780838
2006-08-15,27.65623921,73.35137324,0.768324409,22.02062797,8.667458808
2006-08-16,27.89793708,73.43636593,1.031207958,22.41946029,8.607664241
2006-08-17,26.74396347,67.34817122,1.536648817,19.93013238,8.397719978
2006-08-18,23.7696301,68.78161988,1.728618818,17.81427831,0.791955573
2006-08-19,21.50050766,72.74019197,1.494727862,16.42471703,3.167333988
2006-08-20,21.5981416,84.24930539,0.467745233,18.90847811,1.592664064
2006-08-21,24.76103958,82.98908117,0.641093098,21.63726292,4.63433317
2006-08-22,24.5705798,86.73170042,0.728338555,22.26269627,2.437007289
2006-08-23,25.18168373,82.39267112,0.82481837,21.90469904,4.315337798
2006-08-24,25.3468831,78.86451659,0.861319842,21.26545413,6.306821597
2006-08-25,23.50831448,83.47729163,0.867562085,20.48352682,3.021445619
2006-08-26,25.48803751,78.40330064,1.189043418,21.26652557,6.782014219
2006-08-27,23.91535485,83.39096332,0.983416154,20.95966835,1.648296206
2006-08-28,24.56356406,76.92778614,0.976547762,20.04155986,6.938780618
2006-08-29,23.50629335,79.09392817,0.805933125,19.44742137,5.390618207
2006-08-30,22.21445636,74.95040736,1.666947106,17.53119265,4.347803991
2006-08-31,22.61489839,69.94533832,1.280661549,16.72928403,6.684242348
2006-09-01,21.7569769,68.88903701,1.033473553,15.5055729,8.966037437
2006-09-02,22.02799786,70.0336247,0.722060509,15.94506561,8.897304954
2006-09-03,21.61466501,72.06250021,0.863498528,15.99246649,9.475166327
2006-09-04,21.87543031,73.70135884,1.106536933,16.77617733,6.84565587
2006-09-05,18.04444131,75.18337886,1.623735758,13.67204912,3.820729706
2006-09-06,17.08233451,78.29471899,0.897425287,13.2294458,5.851351663
2006-09-07,18.2543297,70.61855987,1.124350736,12.13329973,8.256245279
2006-09-08,19.25297474,75.07410308,1.303189691,14.76551544,5.843302082
2006-09-09,17.87546612,78.21986565,1.428129808,14.21331842,6.226442242
2006-09-10,13.41518191,65.26826451,1.607903065,6.568396015,9.350718475
2006-09-11,13.38170836,74.94611929,0.585706382,9.0032357,3.349545748
2006-09-12,16.81518191,74.62594374,1.055681407,12.23824833,4.263005564
2006-09-13,18.02372643,74.38150208,1.226946825,13.30219073,4.702648788
2006-09-14,18.27019908,71.47871492,1.258439268,12.64570099,8.391613998
2006-09-15,18.09809559,80.16572277,1.060273033,14.63172766,1.55326768
2006-09-16,18.32460038,81.53591165,0.966206159,15.15262982,2.004545692
2006-09-17,16.74268425,89.28982307,1.648342125,15.15704947,4.396739575
2006-09-18,16.29504304,85.92595412,1.538766102,14.07014893,6.788933458
2006-09-19,17.74060505,80.73307303,1.046090957,14.00806677,9.181127341
2006-09-20,17.72089705,80.25929563,0.689043418,13.91895174,5.673002068
2006-09-21,18.67875714,71.87760073,0.885559036,12.67059423,9.902955436
2006-09-22,18.14699464,72.357199,1.080844698,12.46898029,10.16502643
2006-09-23,16.57082848,71.84736376,0.929989171,10.81712818,10.39257803
2006-09-24,15.53490618,72.48455507,0.791456359,9.682460477,10.24696395
2006-09-25,16.1346217,74.81466782,0.731822936,10.9557121,8.222034034
2006-09-26,16.53670415,76.78726789,0.903520185,12.12958804,8.14421638
2006-09-27,16.99517922,76.60744537,0.647026224,12.22093285,9.468322567
2006-09-28,17.03014161,76.99732483,0.662538629,12.54510748,5.10626793
2006-09-29,16.89671829,77.46390643,0.881718563,12.57444587,7.315943359
2006-09-30,17.20826425,73.8869694,0.856026328,11.92969632,7.035848938
2006-10-01,17.46813106,74.80265432,0.701833765,12.68993268,5.372508926
2006-10-02,16.56992902,74.84980748,0.739442482,11.43252905,8.475866373
2006-10-03,16.3542581,73.53964348,0.700147345,10.70135689,8.698768201
2006-10-04,16.84843651,73.75058476,0.806536933,11.50085346,7.60771904
2006-10-05,16.71054428,67.12734488,1.263300952,9.551129806,9.781199823
2006-10-06,15.91486259,67.7596935,1.064246424,8.836024599,9.708923399
2006-10-07,15.50488024,68.98245757,1.072559943,8.706503061,9.115988401
2006-10-08,16.56762762,77.3949578,0.746411245,12.13515073,7.538593248
2006-10-09,17.76978167,82.73375179,0.607004567,14.45008396,5.929409996
2006-10-10,16.80422621,73.68281727,0.677015395,11.11984699,6.525335268
2006-10-11,16.94456815,78.70128001,0.944109847,13.11481332,4.689324647
2006-10-12,15.08170923,66.5174635,0.974861342,7.50132988,8.523169167
2006-10-13,13.6944271,63.89148723,0.826037156,5.619415155,8.859485201
2006-10-14,14.98285554,70.67962151,0.769543195,8.730695282,9.139146826
2006-10-15,15.91280891,72.88624632,0.682333542,10.14663952,8.654436146
2006-10-16,16.25786519,78.0634629,0.677015395,11.88683315,7.299934466
2006-10-17,15.74694441,81.71977432,0.658439268,12.28855634,3.406129824
2006-10-18,16.21252539,79.2589559,0.582186197,12.08241447,7.081199823
2006-10-19,16.76437749,76.05844395,0.646411245,11.85777837,3.857353489
2006-10-20,17.16536202,68.03790166,0.869543195,10.21341984,8.058144489
2006-10-21,16.25001139,75.98434738,1.012052655,11.68326186,7.586048135
2006-10-22,15.02233479,91.46547777,0.85364919,13.77570134,1.332186858
2006-10-23,13.13560807,73.16151444,2.732092029,8.530742256,3.745608986
2006-10-24,11.41137821,75.4986986,0.988575785,6.801515408,8.789347437
2006-10-25,12.51904886,77.90031667,0.666058813,8.57491438,5.830598176
2006-10-26,13.48098368,88.48013832,0.408838332,11.76747798,3.747057006
2006-10-27,12.65618994,77.9574945,0.922664317,8.481979382,7.272853757
2006-10-28,11.10789796,72.45787583,0.814120675,5.178006956,7.397290438
2006-10-29,12.0229539,77.63215651,0.897845947,7.947437644,6.665627859
2006-10-30,10.611724,71.78159267,0.639406679,4.723871483,7.742953876
2006-10-31,10.49197835,71.04728977,0.892207512,4.466678979,8.33615471
2006-11-01,11.98396278,75.4017355,0.576400417,7.007968688,7.11063955
2006-11-02,10.76105304,73.44114033,1.254634598,5.530827323,6.785151838
2006-11-03,10.40820198,78.5959177,0.773027577,6.58790046,6.471549903
2006-11-04,12.39933576,76.36595256,0.893905102,8.050115544,5.316253352
2006-11-05,11.95173123,71.6100449,1.963880128,6.794176126,5.124828664
2006-11-06,5.129730284,83.9856258,2.02174022,2.701798051,2.181797119
2006-11-07,2.94610635,76.11543315,2.064361223,-0.885141544,6.626667528
2006-11-08,9.838056816,72.87315154,1.716692132,4.698853785,7.159738015
2006-11-09,13.18790741,78.47735283,1.853904821,9.64280186,3.068920819
2006-11-10,8.105232113,66.61106759,0.766206159,1.343614414,3.570328648
2006-11-11,5.784502022,57.46133366,2.39720537,-2.910155109,8.023476871
2006-11-12,3.440024913,64.20254304,1.253516183,-3.952124453,8.997759037
2006-11-13,8.045663348,75.84350358,1.107263454,3.971956225,2.81372887
2006-11-14,7.016756789,52.32620746,2.893426298,-2.440984723,8.4487159
2006-11-15,6.631294868,67.87739481,2.60269646,1.027723665,4.569410277
2006-11-16,2.48255575,59.18506297,1.978629243,-5.70336158,5.97471083
2006-11-17,2.877237603,65.98191745,1.286716422,-3.660866546,8.435946929
2006-11-18,4.307252372,72.11889782,0.739751599,-0.845415543,5.731754676
2006-11-19,7.462427086,68.26960969,0.900147345,1.539111988,5.221140635
2006-11-20,6.246414501,61.72684583,1.300395062,-1.616939848,8.371574536
2006-11-21,6.592912656,68.28870721,0.846055154,0.437634315,6.553455748
2006-11-22,6.953419068,70.82810561,0.892354857,1.60651239,4.889580076
2006-11-23,7.797561551,65.61749254,2.887925003,1.892171798,4.739624964
2006-11-24,6.462020854,58.51841945,2.599643909,-0.98535029,4.589669853
2006-11-25,6.134163394,72.49968965,0.963030894,1.125681154,8.188784531
2006-11-26,8.554289767,85.52749029,0.727561804,6.49692194,4.540521913
2006-11-27,8.082826773,90.11440218,1.449266221,6.799985662,3.60229757
2006-11-28,6.068263097,82.22599511,1.234062934,3.447026313,2.664073228
2006-11-29,2.925199094,59.10709411,1.998276811,-4.541528096,5.265814353
2006-11-30,1.050708181,77.28284684,1.048356552,-2.79564254,3.891126742
2006-12-01,1.799446422,82.27217176,1.028450097,-1.143592859,3.990226401
2006-12-02,-0.449083073,68.79873899,3.133976024,-5.610391744,5.445702408
2006-12-03,-3.667562961,59.62017236,2.52645685,-11.55271806,8.625422178
2006-12-04,-2.520867231,63.48163191,1.528586271,-9.775271707,8.162862173
2006-12-05,-1.047519366,81.10694411,0.525077257,-4.249747316,2.782124885
2006-12-06,0.558364495,86.93626817,0.538335237,-1.635748388,4.474929692
2006-12-07,3.567029883,91.16575453,0.460888012,2.509094052,3.577366503
2006-12-08,4.809712287,88.47198392,1.506846051,3.26627873,2.679803313
2006-12-09,3.547741663,79.09916668,1.875968586,0.388119411,1.782240124
2006-12-10,-0.303901785,67.38956241,1.687899405,-6.311610531,7.181891506
2006-12-11,0.695504612,65.51075047,0.783552328,-6.13043534,6.859928113
2006-12-12,2.335504894,76.37878626,0.803164093,-1.801355837,7.774775309
2006-12-13,4.382113714,79.28274056,1.12751483,1.083074579,2.663990793
2006-12-14,2.197626119,76.65119754,1.065087743,-1.746116466,1.757270712
2006-12-15,3.208273583,74.02095916,0.962070995,-1.410194169,2.924129943
2006-12-16,0.80159951,82.79554006,0.955102232,-1.92971999,0.703458873
2006-12-17,-1.140992638,82.45395109,2.237842006,-3.914609595,0.589475249
2006-12-18,-3.899738733,74.01010803,1.14317458,-8.813257891,6.583616986
2006-12-19,-3.122920913,74.61802624,0.4387917,-8.333251256,6.71437543
2006-12-20,-0.407361534,77.03301831,0.405318147,-4.757382165,7.577324513
2006-12-21,0.117604181,79.26764327,0.614120675,-3.821150751,6.773356228
2006-12-22,0.31831953,79.81345925,1.121840592,-3.149119752,5.017668211
2006-12-23,1.182421866,79.21837062,1.59015383,-2.408986553,5.973662966
2006-12-24,-0.255251419,81.13409203,0.570614636,-3.708666265,3.645805595
2006-12-25,2.811569718,81.18862574,0.586777823,-0.521878237,7.379931772
2006-12-26,3.318232621,82.86180857,0.680032143,0.312879636,7.083733635
2006-12-27,1.736219367,72.8810076,2.664029764,-2.852456789,1.797403822
2006-12-28,-5.811510159,60.30111193,4.696443046,-13.2203535,3.863506793
2006-12-29,-7.891197472,57.72798299,1.964594512,-16.71584607,8.715512405
2006-12-30,-4.236020377,53.64333467,1.300689752,-14.27914789,7.74158624
2006-12-31,-1.57768148,55.31131541,0.559054247,-11.27773575,8.433326208
2007-01-01,0.780279949,69.17407042,0.547482686,-4.901520866,2.979211764
2007-01-02,2.794472231,80.55460283,0.77137696,-0.320057933,2.359880262
2007-01-03,3.007697664,77.80431697,1.011092756,-0.7676592,2.303707644
2007-01-04,1.704752522,75.27538993,0.720719009,-2.922503421,6.299299077
2007-01-05,1.454684828,74.8345011,0.611251272,-3.11810937,4.202880574
2007-01-06,-0.53743665,74.53774498,3.559449308,-4.686260836,1.314513451
2007-01-07,-1.605724379,68.74853662,3.691951791,-6.832599598,3.561577326
2007-01-08,-1.873862383,65.4190742,2.564040934,-8.020029079,6.836109578
2007-01-09,-2.673061,70.62153508,1.276795478,-8.106005519,7.932142259
2007-01-10,-2.111359558,75.42999603,1.114724483,-6.650237202,6.682664035
2007-01-11,-3.304589246,74.08689068,0.883048892,-8.300528856,5.797241173
2007-01-12,-2.774330017,63.57702172,1.968485215,-9.656422266,3.119983698
2007-01-13,-4.32761291,63.14011033,1.947262769,-11.24956504,6.811215469
2007-01-14,-4.518512435,60.65573251,1.505860553,-12.63724233,8.829989171
2007-01-15,-1.847556135,62.10040543,1.054131162,-9.43718093,7.612139565
2007-01-16,1.036144505,63.4198586,0.914109504,-5.605225075,3.348616837
2007-01-17,0.631861996,70.58677034,1.407399628,-4.45097815,4.463006173
2007-01-18,0.451605803,59.2186471,1.903300268,-7.565200162,7.837353086
2007-01-19,-2.054240413,59.28018916,0.856285215,-10.94221556,7.273840131
2007-01-20,-1.045711199,59.05668616,0.844109847,-9.657853054,8.288180723
2007-01-21,-1.008113653,65.46324447,0.551582047,-7.958727886,7.860074581
2007-01-22,0.478050157,67.75250183,1.674576857,-5.193229599,7.324314933
2007-01-23,-0.083503064,68.94361107,0.593858128,-6.07033516,2.816201717
2007-01-24,0.697737661,64.93281256,1.435666577,-6.2115603,8.02313195
2007-01-25,-1.286566786,71.56668249,1.130384233,-6.731254843,7.89282249
